"date";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"08.03.2012 12:00";"26.0";"762.8";"764.9";"";"80";"Wind blowing from the east";"2";"";"";"70 – 80%.";"Clouds generally dissolving or becoming less developed. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"50%.";"300-600";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"22.2";"";"";"";"";"";"";
"08.03.2012 09:00";"25.5";"762.8";"765.0";"";"86";"Wind blowing from the east";"1";"";"";"60%.";" ";"";"";"22.0";"25.5";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"50%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"22.9";"";"";"Surface of ground moist.";"";"";"";
"08.03.2012 06:00";"22.4";"760.3";"762.4";"";"95";"Calm, no wind";"0";"";"";"40%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"21.5";"";"";"";"";"";"";
"08.03.2012 03:00";"23.0";"760.5";"762.6";"";"93";"Wind blowing from the east";"1";"";"";"60%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"21.8";"";"";"";"";"";"";
"08.03.2012 00:00";"23.2";"760.6";"762.7";"";"93";"Wind blowing from the east";"1";"";"";"60%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"22.0";"";"";"";"";"";"";
"07.03.2012 21:00";"24.2";"759.8";"761.9";"";"86";"Wind blowing from the north-east";"0";"";"";"10%  or less, but not 0";" ";"";"";"23.8";"29.4";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"21.8";"";"";"";"";"";"";
"07.03.2012 18:00";"27.4";"760.0";"762.1";"";"69";"Wind blowing from the north-east";"2";"";"";"40%.";" ";"";"";"";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"10%  or less, but not 0";"600-1000";"Altocumulus translucidus at a single level.";"Cirrocumulus alone, or Cirrocumulus accompanied by Cirrus or Cirrostratus or both, but Cirrocumulus is predominant.";"10.0";"21.3";"";"";"";"";"";"";
"07.03.2012 15:00";"27.6";"760.5";"762.6";"";"68";"Wind blowing from the north-northeast";"2";"";"";"50%.";" ";"";"";"";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"50%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"21.1";"";"";"";"";"";"";
"07.03.2012 12:00";"26.4";"760.4";"762.5";"";"73";"Wind blowing from the east";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"70 – 80%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"21.2";"";"";"";"";"";"";
"07.03.2012 09:00";"23.8";"760.9";"763.0";"";"86";"";"";"";"";"40%.";" ";"";"";"21.0";"23.8";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"55.0";"21.4";"";"";"Surface of ground moist.";"";"";"";
"07.03.2012 06:00";"21.8";"759.1";"761.2";"";"95";"Calm, no wind";"0";"";"";"10%  or less, but not 0";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"20.9";"";"";"";"";"";"";
"07.03.2012 03:00";"22.8";"759.4";"761.5";"";"90";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"21.0";"";"";"";"";"";"";
"07.03.2012 00:00";"23.5";"759.6";"761.8";"";"89";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"21.6";"";"";"";"";"";"";
"06.03.2012 21:00";"23.6";"758.8";"761.0";"";"85";"Calm, no wind";"0";"";"";"40%.";" ";"";"";"22.4";"27.5";"Stratocumulus other than Stratocumulus cumulogenitus.";"10%  or less, but not 0";"600-1000";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"20.9";"";"";"";"";"";"";
"06.03.2012 18:00";"25.4";"758.5";"760.7";"";"74";"Wind blowing from the east";"2";"";"";"100%.";" ";"";"";"";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"10%  or less, but not 0";"600-1000";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"20.4";"";"";"";"";"";"";
"06.03.2012 15:00";"27.0";"758.1";"760.2";"";"66";"Wind blowing from the north-east";"2";"";"";"100%.";" ";"";"";"";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"10%  or less, but not 0";"600-1000";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"20.2";"";"";"";"";"";"";
"06.03.2012 09:00";"22.4";"758.2";"760.4";"";"95";"Wind blowing from the east";"0";"";"";"100%.";"Mist. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"19.6";"22.4";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"10%  or less, but not 0";"300-600";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"Cirrostratus covering the whole sky.";"8.0";"21.5";"2.0";"6";"Surface of ground wet (standing water in small or large pools on surface).";"";"";"";
"06.03.2012 06:00";"20.8";"756.7";"758.8";"";"96";"Wind blowing from the north-west";"1";"";"";"100%.";"State of sky on the whole unchanged. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"10.0";"20.2";"";"";"";"";"";"";
"06.03.2012 03:00";"21.0";"757.0";"759.2";"";"98";"Wind blowing from the north-east";"3";"";"";"100%.";"Rain, not freezing, continuous, slight at time of observation. ";"Thunderstorm(s) with or without precipitation.";"Rain.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"9.0";"20.7";"5.0";"6";"";"";"";"";
"05.03.2012 21:00";"20.6";"757.0";"759.2";"";"100";"Wind blowing from the north-east";"2";"";"";"100%.";"Thunderstorm, slight or moderate, without hail, but with rain and/or snow at time of observation. ";"Thunderstorm(s) with or without precipitation.";"Rain.";"19.9";"30.3";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"60%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"8.0";"20.6";"45.0";"6";"";"";"";"";
"05.03.2012 18:00";"20.3";"754.6";"756.8";"";"96";"Wind blowing from the south-east";"4";"";"";"100%.";"Thunderstorm (with or without precipitation). ";"Thunderstorm(s) with or without precipitation.";"Rain.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"10.0";"19.7";"";"";"";"";"";"";
"05.03.2012 15:00";"25.3";"754.6";"756.9";"";"77";"Wind blowing from the south";"3";"";"";"100%.";"Drizzle, not freezing, intermittent, slight at time of observation. ";"Drizzle.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"50%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"9.0";"21.0";"Trace of precipitation";"6";"";"";"";"";
"05.03.2012 12:00";"30.0";"754.3";"756.4";"";"55";"Wind blowing from the north-east";"1";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"20.1";"";"";"";"";"";"";
"05.03.2012 09:00";"25.8";"754.2";"756.3";"";"70";"Wind blowing from the north-east";"2";"";"";"90  or more, but not 100%";" ";"";"";"23.8";"28.2";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"19.9";"";"";"";"";"";"";
"05.03.2012 06:00";"24.2";"754.0";"756.2";"";"81";"Wind blowing from the north";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"20.7";"";"";"";"";"";"";
"05.03.2012 03:00";"24.6";"754.6";"756.8";"";"80";"Wind blowing from the north";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"21.0";"";"";"";"";"";"";
"05.03.2012 00:00";"26.7";"755.4";"757.5";"";"74";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"21.7";"";"";"";"";"";"";
"04.03.2012 21:00";"28.0";"755.2";"757.5";"";"67";"Wind blowing from the north";"3";"";"";"no clouds";" ";"";"";"24.2";"31.8";"";"";"";"";"";"10.0";"21.3";"";"";"";"";"";"";
"04.03.2012 18:00";"30.6";"755.0";"757.2";"";"48";"Wind blowing from the north-east";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"18.3";"";"";"";"";"";"";
"04.03.2012 15:00";"31.6";"756.0";"758.2";"";"53";"Wind blowing from the north";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"21.0";"";"";"";"";"";"";
"04.03.2012 09:00";"24.2";"758.2";"760.4";"";"72";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"22.6";"26.4";"";"";"";"";"";"10.0";"18.9";"";"";"Dry (without cracks, no appreciable amount of dust or loose sand)";"";"";"";
"04.03.2012 06:00";"23.2";"757.4";"759.5";"";"79";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"19.3";"";"";"";"";"";"";
"04.03.2012 03:00";"24.0";"757.3";"759.4";"";"75";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"19.2";"";"";"";"";"";"";
"04.03.2012 00:00";"25.0";"757.8";"760.0";"";"67";"Wind blowing from the north";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"18.5";"";"";"";"";"";"";
"03.03.2012 21:00";"26.4";"757.4";"759.6";"";"61";"Wind blowing from the north";"3";"";"";"no clouds";" ";"";"";"23.0";"30.9";"";"";"";"";"";"10.0";"18.3";"";"";"";"";"";"";
"03.03.2012 18:00";"28.5";"757.0";"759.2";"";"59";"Wind blowing from the north-east";"5";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"19.6";"";"";"";"";"";"";
"03.03.2012 15:00";"29.9";"758.2";"760.5";"";"48";"Wind blowing from the west";"4";"";"";"50%.";" ";"";"";"";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"50%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"17.7";"";"";"";"";"";"";
"03.03.2012 12:00";"28.3";"759.4";"761.6";"";"53";"Wind blowing from the north";"4";"";"";"10%  or less, but not 0";" ";"";"";"";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"10%  or less, but not 0";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"17.7";"";"";"";"";"";"";
"03.03.2012 09:00";"23.0";"759.8";"762.0";"";"66";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"20.3";"23.8";"";"";"";"";"";"10.0";"16.2";"";"";"Dry (without cracks, no appreciable amount of dust or loose sand)";"";"";"";
"03.03.2012 06:00";"20.3";"758.7";"760.8";"";"70";"Wind blowing from the north-east";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"14.6";"";"";"";"";"";"";
"03.03.2012 03:00";"21.7";"758.5";"760.6";"";"65";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"14.8";"";"";"";"";"";"";
"03.03.2012 00:00";"22.7";"758.8";"761.0";"";"63";"Wind blowing from the north-northeast";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"15.4";"";"";"";"";"";"";
"02.03.2012 21:00";"23.8";"758.0";"760.1";"";"62";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"21.1";"28.0";"";"";"";"";"";"10.0";"16.2";"";"";"";"";"";"";
"02.03.2012 18:00";"26.0";"757.6";"759.8";"";"50";"Wind blowing from the north";"1";"";"";"20–30%.";" ";"";"";"";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"10%  or less, but not 0";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"14.8";"";"";"";"";"";"";
"02.03.2012 15:00";"27.0";"758.2";"760.5";"";"53";"Wind blowing from the north-west";"3";"";"";"50%.";" ";"";"";"";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"16.7";"";"";"";"";"";"";
"02.03.2012 12:00";"26.5";"760.0";"762.2";"";"48";"Wind blowing from the north-northwest";"2";"";"";"50%.";" ";"";"";"";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"40%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"14.7";"";"";"";"";"";"";
"02.03.2012 09:00";"21.1";"760.2";"762.4";"";"73";"Wind blowing from the north-northwest";"2";"";"";"20–30%.";" ";"";"";"17.2";"21.1";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"16.0";"2.0";"24";"Surface of ground moist.";"";"";"";
"02.03.2012 06:00";"18.0";"758.8";"761.0";"";"88";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"16.0";"";"";"";"";"";"";
"02.03.2012 03:00";"18.0";"758.2";"760.4";"";"90";"Wind blowing from the north-west";"1";"";"";"20–30%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"16.3";"";"";"";"";"";"";
